0B8G6X_step-00100_100_0.5_4,19RN9O_step-00500_1_0.1_2,1UCSRQ_step-00090_1000_0.1_4,20G6FH_step-00230_10_0.05_2.5,20Z7RF_step-00400_1_1_3,30XWIO_step-00130_100_0.1_3,31JP3P_step-00370_1_0.05_3,32FBNJ_step-00600_1_0.05_1.5,3DXPPJ_step-00300_100_0.5_1,3GJY5G_step-00600_10_0.05_1,42AD8Q_step-00130_100_0.05_3,4GQ1YY_step-00290_1_1_4,4JD6Q5_step-00300_100_1_1,4SL440_step-00500_10_0.5_1,5C5FFC_step-00600_1_1_2,62B1O3_step-00800_1_1_1.5,69IP0N_step-00800_1_0.5_1.5,6I8T9S_step-00400_100_0.1_1,6J0APY_step-00130_100_1_3,6LE3UE_step-00100_1000_0.5_2,6STXRX_step-00500_10_1_1,8010RT_step-00200_10_1_2,8PV93H_step-00400_10_0.05_1.5,9ADXGY_step-00120_10_0.5_4,9NZQWY_step-00160_100_0.1_2.5,9ZY73P_step-00600_10_0.1_1,AKNM4N_step-00280_1_0.1_4,ARH33Q_step-00150_1000_1_2.5,ASUVYY_step-00100_100_0.5_2,AZYKZX_step-00090_1000_0.5_4,C02TM1_step-00110_10_1_4,CA8PPE_step-00300_1_0.5_4,CDNXK4_step-00180_10_0.1_3,CIB9G7_step-00150_1000_0.5_2.5,CL5IQS_step-00150_1000_0.1_2.5,CNMPTL_step-00120_1000_1_3,CQW1AE_step-00200_100_0.1_2,CVZOLQ_step-00270_1_0.05_4,E4WDK7_step-00120_1000_0.05_3,ECJEI9_step-00400_1_0.5_3,EGT0VR_step-00150_100_0.5_2.5,ENBG74_step-00410_1_0.05_2.5,EVYGP1_step-00200_10_0.1_2,EWQ06E_step-00300_1000_0.05_1,FJIOOU_step-00120_1000_0.5_3,FOXO2Z_step-00130_1000_0.1_3,GPC6GG_step-00300_10_0.5_1.5,GXPTEN_step-00200_1000_1_1.5,GXYO9W_step-00100_1000_0.05_2,H2V0D8_step-00140_10_0.05_4,H6PR68_step-00200_1000_0.1_1.5,HRQAPN_step-00190_10_0.05_3,HSNXY6_step-00300_1000_0.1_1,HSW13P_step-00480_1_0.5_2.5,I8E9FT_step-00090_100_1_4,ITHKXG_step-00100_100_0.05_4,JBLEEI_step-00400_100_0.05_1,JEQS6F_step-00300_1000_0.5_1,K1K798_step-00130_100_0.5_3,K4OMQ3_step-00200_1000_0.5_1.5,K9LIV8_step-01000_1_0.1_1,KH1V2D_step-00130_10_0.1_4,LKJIC7_step-00090_1000_1_4,MLDK5U_step-00380_1_0.1_3,N1H3IM_step-00150_1000_0.05_2.5,NIM8EO_step-00460_1_0.1_2.5,NZR17U_step-00160_100_0.05_2.5,OD94RK_step-00300_10_1_1.5,OX02NR_step-00100_1000_0.1_2,OX3ZJB_step-00200_10_0.5_2.5,OXG6W4_step-00500_1_0.05_2,OZHBHB_step-01100_1_0.5_1,P265LQ_step-00090_1000_0.05_4,PQET37_step-00150_100_1_2.5,R7Q0M6_step-00170_10_0.5_3,RD4S0A_step-00300_1000_1_1,REUQ7A_step-00200_10_0.05_2,SY5P6H_step-00100_100_1_2,T1BDE3_step-00190_10_1_2.5,TRUXA0_step-00200_100_0.05_2,U3DYXI_step-00220_10_0.1_2.5,URJAZE_step-00200_100_0.05_1.5,UXARH5_step-00200_100_0.5_1.5,UZF7UQ_step-00300_10_0.1_1.5,V7UOY9_step-00160_10_1_3,VS98OC_step-00480_1_1_2.5,WLNCYN_step-00200_10_0.5_2,X40LQH_step-00200_100_0.1_1.5,X5YYL3_step-00200_1000_0.05_1.5,XNY3SG_step-00700_1_0.1_1.5,XOE1WG_step-00100_1000_1_2,Y0E7LO_step-01200_1_1_1,YGYWM5_step-00900_1_0.05_1,Z72J5G_step-00100_100_0.1_4,ZDKTL5_step-00500_1_0.5_2,ZQ3CNN_step-00200_100_1_1.5
-0.029012933373451233,-0.02438676729798317,-0.019980501383543015,-0.02863394096493721,-0.02592785283923149,-0.027433020994067192,-0.02335602417588234,-0.02650718204677105,-0.018205614760518074,-0.023039283230900764,-0.026323050260543823,-0.02124132215976715,-0.012559399008750916,-0.023750968277454376,-0.029144419357180595,-0.021761620417237282,-0.026208575814962387,-0.02643880993127823,-0.02017940767109394,0.007361070718616247,-0.027544617652893066,-0.017969410866498947,-0.03353613615036011,-0.02747877687215805,-0.013714025728404522,-0.02817457914352417,-0.028546534478664398,-0.031282149255275726,0.02487351931631565,-0.021572530269622803,-0.03133045509457588,-0.02628309279680252,-0.032793477177619934,-0.029917767271399498,-0.03462426736950874,-0.026719024404883385,-0.030800605192780495,-0.032019343227148056,-0.030501265078783035,-0.022766156122088432,-0.02535567246377468,-0.023420194163918495,-0.022050006315112114,-0.01573558710515499,-0.027416544035077095,-0.03448314219713211,-0.024825187399983406,-0.009154253639280796,0.015044431202113628,-0.0330408439040184,-0.017154335975646973,-0.029870159924030304,-0.022863486781716347,-0.027643809095025063,-0.01920902729034424,-0.026425369083881378,-0.027790270745754242,-0.023754414170980453,-0.02268972061574459,-0.0183312576264143,-0.026824263855814934,-0.027538394555449486,0.01347829308360815,-0.030617915093898773,-0.02842864580452442,-0.021625075489282608,-0.01737149804830551,-0.022983688861131668,0.023335512727499008,-0.0247825738042593,-0.021907441318035126,-0.024655507877469063,-0.020011577755212784,-0.02996586635708809,-0.02102331630885601,-0.01915600150823593,-0.018479999154806137,0.01853940263390541,-0.030933789908885956,-0.030496032908558846,-0.03003791533410549,-0.006285397801548243,-0.015844516456127167,-0.02015867829322815,-0.023243559524416924,-0.01997140422463417,-0.019778409972786903,-0.008967754431068897,-0.00481323292478919,-0.02478797361254692,0.009113761596381664,-0.024317249655723572,-0.033553674817085266,-0.029738161712884903,-0.020814254879951477,-0.018793225288391113
0.010154255665838718,0.013164818286895752,0.01914091967046261,0.009091767482459545,-0.010014986619353294,0.018988121300935745,0.023106727749109268,-0.005472565535455942,0.049824170768260956,0.012089689262211323,0.0031124064698815346,0.029004188254475594,0.03965562954545021,0.01087867934256792,-6.716647476423532e-05,0.00935207586735487,0.01059224084019661,0.005002257879823446,0.04037129506468773,0.07381218671798706,0.006186807062476873,0.015577965416014194,-0.0012037486303597689,-0.0007442922797054052,0.022282617166638374,-0.0017858383944258094,0.0029562830459326506,-0.0012744507985189557,0.11430605500936508,0.015968967229127884,0.01887480728328228,0.011686470359563828,0.008196830749511719,0.007631591055542231,0.00024674617452546954,0.03440132737159729,0.00010226921585854143,-0.005794574972242117,0.011066685430705547,0.021659091114997864,0.002297197002917528,0.014102146029472351,0.02359619364142418,0.018042350187897682,0.005817816127091646,-0.0031995640601962805,0.014275509864091873,0.056594088673591614,0.1274445801973343,-0.010501692071557045,0.015933053568005562,0.005479288753122091,0.047849662601947784,-0.004104791209101677,0.04198524355888367,0.02218811586499214,0.022887051105499268,0.011856835335493088,0.009122873656451702,0.0379469208419323,0.006240043323487043,0.008970952592790127,0.044498544186353683,-0.004714396316558123,0.010645326226949692,0.02316141128540039,0.020603857934474945,0.015744855627417564,0.13184800744056702,0.018010178580880165,-0.0053030699491500854,0.007747985888272524,0.03081618621945381,-0.005886630620807409,0.0056361365132033825,0.013262270018458366,0.02068600244820118,0.09606736898422241,0.007530296687036753,0.0117258345708251,-0.006473126821219921,0.0712384358048439,0.02139810100197792,0.033437374979257584,0.021739818155765533,0.007147200871258974,0.02322227694094181,0.06428615748882294,0.07767687737941742,-0.004374099429696798,0.08307526260614395,0.01359306275844574,0.013057073578238487,0.002390640089288354,0.017876118421554565,0.0390642024576664
-0.01038065180182457,-0.010182635858654976,-0.015636777505278587,-0.020616360008716583,-0.019358661025762558,-0.012579935602843761,-0.011696345172822475,-0.007738578133285046,0.0006866494659334421,-0.003871731925755739,-0.009813684970140457,-0.01381884515285492,-0.005886964034289122,-0.0069889407604932785,-0.01901867799460888,-0.016841931268572807,-0.00811696145683527,-0.012752977199852467,-0.01864546537399292,0.044323574751615524,-0.018517134711146355,-0.013825991190969944,-0.008313985541462898,-0.005898302420973778,-0.0053984858095645905,-0.01278554555028677,-0.010380735620856285,-0.01579643413424492,0.09957712143659592,-0.014524898491799831,0.0036191209219396114,-0.017598839476704597,-0.010092069394886494,-0.013981319032609463,-0.012085839174687862,-0.013319711200892925,-0.011914181523025036,-0.013031460344791412,-0.008065135218203068,-0.019581681117415428,-0.012015188112854958,-0.0205481369048357,-0.006034582853317261,-0.0010857346933335066,-0.01017042901366949,-0.015386292710900307,-0.011764521710574627,0.007182143162935972,0.03013838641345501,-0.009493796154856682,0.002638836158439517,-0.012916523963212967,-0.014358656480908394,-0.013376184739172459,-0.012997427023947239,-0.007176690734922886,-0.008434968069195747,0.004012968856841326,-0.008510415442287922,-0.010264604352414608,-0.00432553980499506,-0.01378428004682064,0.03862059861421585,-0.014441758394241333,-0.01930849999189377,-0.01934894360601902,-0.017934011295437813,-0.011834139004349709,0.046390194445848465,-0.021874770522117615,-0.0018109678057953715,-0.007551373448222876,-0.012405636720359325,-0.01016380824148655,-0.01434587687253952,-0.007259391248226166,0.008049232885241508,0.07506231218576431,-0.018151095137000084,-0.014254389330744743,-0.017255501821637154,-0.02177758514881134,-0.0048031858168542385,-0.003987201955169439,-0.019708221778273582,-0.017414672300219536,-0.011059110052883625,-0.025593137368559837,-0.010720234364271164,-0.01532165240496397,0.032241709530353546,-0.015444368124008179,-0.015223527327179909,-0.015604330226778984,0.004357090685516596,-0.013552372343838215
-0.009205601178109646,-0.0015844784211367369,0.011469652876257896,-0.005316189490258694,0.001833100919611752,0.009897002018988132,0.008153228089213371,0.010647142305970192,0.031747955828905106,0.012328702956438065,0.010008437559008598,0.018036454916000366,0.030453741550445557,0.01642884872853756,-0.0015830997144803405,0.0034395731054246426,0.009624184109270573,0.00020540965488180518,0.0024406786542385817,0.06743595749139786,-0.010792374610900879,0.008698707446455956,0.007041929289698601,0.011014802381396294,0.022556139156222343,2.4607417799415998e-05,0.004346949514001608,0.0006636117468588054,0.12364353984594345,0.017118321731686592,0.010787189938127995,0.013390988111495972,0.006454203277826309,-0.014158914797008038,0.007051737047731876,0.00590489199385047,0.004506027325987816,-0.010313749313354492,0.00650318618863821,0.005281083285808563,0.01922748237848282,-0.002951991045847535,0.006505449302494526,0.03287042677402496,0.008562861941754818,-0.007545939646661282,0.021453507244586945,0.04584361985325813,0.057907164096832275,-0.0005107182078063488,0.015639880672097206,0.008398924954235554,0.012723973020911217,0.0013903336366638541,0.017203135415911674,0.02163412608206272,0.012288308702409267,0.024709412828087807,0.0013588332803919911,0.0037060638424009085,0.015232784673571587,0.00840167235583067,0.07860690355300903,-0.004889300558716059,-0.0127779021859169,0.0028274182695895433,0.007224509958177805,0.013786948285996914,0.08166474848985672,-0.0015519297448918223,0.003965265583246946,-0.006984585430473089,0.0006692690076306462,0.003825865685939789,0.0035553285852074623,-0.020592281594872475,0.026395531371235847,0.10736267268657684,-0.012559945695102215,-0.003773108357563615,-0.0028209120500832796,0.0069690728560090065,0.008612940087914467,0.010706877335906029,0.010264063253998756,0.006683161482214928,-0.00552408117800951,0.0041377004235982895,0.016636328771710396,0.008325573988258839,0.05869456008076668,0.003845103085041046,0.01016667578369379,-0.003713104873895645,0.0165846087038517,0.016228443011641502
0.018852217122912407,0.022343967109918594,0.019579555839300156,0.011718927882611752,0.00422360934317112,0.022222397848963737,0.020501015707850456,0.023288950324058533,0.026710079982876778,0.024640867486596107,0.01446580607444048,0.025115516036748886,0.02465202286839485,0.031774621456861496,0.014537027105689049,0.013360774144530296,0.023771334439516068,0.010197528637945652,0.02245895005762577,0.07510502636432648,0.018368931487202644,0.013399670831859112,0.023414136841893196,0.03465712070465088,0.03796645253896713,0.011541768908500671,0.007803661748766899,0.0055164857767522335,0.15080760419368744,0.023046206682920456,0.041815970093011856,0.0098108584061265,0.024224624037742615,0.012409282848238945,0.017071248963475227,0.034269291907548904,0.02741992101073265,-0.000606816669460386,0.025212591513991356,0.010716017335653305,0.022833017632365227,0.007632724940776825,0.019648704677820206,0.037858668714761734,0.028407426550984383,0.01040623988956213,0.022185146808624268,0.05860695242881775,0.06675086915493011,0.01076503749936819,0.020033827051520348,0.028382038697600365,0.036796364933252335,0.004123815335333347,0.014320564456284046,0.03393998369574547,0.030076781287789345,0.04714282229542732,0.019060472026467323,0.022675450891256332,0.030189795419573784,0.019480377435684204,0.0902666300535202,0.0031723284628242254,0.0017446455312892795,0.01526209432631731,0.026526935398578644,0.01687154918909073,0.08792465180158615,0.01936587691307068,0.02093622460961342,0.013215938583016396,0.013782337307929993,0.009285250678658485,0.024108367040753365,0.0020694842096418142,0.034536585211753845,0.11914465576410294,0.013840892352163792,0.007084180135279894,0.014319793321192265,0.03346199169754982,0.02474920079112053,0.03879218176007271,0.03412593901157379,0.01903555728495121,0.019933145493268967,0.020783672109246254,0.04053890332579613,0.016539324074983597,0.05853554606437683,0.011534873396158218,0.02102169208228588,0.011025756597518921,0.03235173970460892,0.009070913307368755
0.030835287645459175,0.02052393928170204,0.012694434262812138,0.02732766605913639,0.009669582359492779,0.02671690843999386,0.020890669897198677,0.014946823008358479,0.018190128728747368,0.026672886684536934,0.029309311881661415,0.03192075341939926,0.012331134639680386,0.03443117067217827,0.014632849022746086,0.017314661294221878,0.021698184311389923,0.011468752287328243,0.02287846989929676,0.024853449314832687,0.027698364108800888,0.013007382862269878,0.025410998612642288,0.034411296248435974,0.040203459560871124,0.018583351746201515,0.016086174175143242,0.01179247722029686,0.05977838858962059,0.024991244077682495,0.03867553174495697,0.019313273951411247,0.01575862057507038,0.023594191297888756,0.018083535134792328,0.03553196042776108,0.030807463452219963,-0.0004891749122180045,0.020207218825817108,0.008621041662991047,0.029977217316627502,0.004196565598249435,0.035230603069067,0.032425835728645325,0.03076661378145218,0.014439963735640049,0.02435692399740219,0.040324125438928604,0.021890582516789436,0.01196271926164627,0.03652280196547508,0.027070729061961174,0.03738837689161301,0.012113583274185658,0.020435720682144165,0.034889690577983856,0.039332225918769836,0.05064891278743744,0.03177906572818756,0.026768120005726814,0.03254995867609978,0.02644510008394718,0.12250807136297226,0.010260389186441898,0.011549555696547031,0.02063896879553795,0.03424150496721268,0.017909279093146324,0.031347136944532394,0.02663041092455387,0.032481271773576736,0.022079121321439743,0.011843929998576641,0.010033858940005302,0.037462178617715836,0.012844957411289215,0.047672126442193985,0.049663182348012924,0.017247196286916733,0.009297174401581287,0.016830014064908028,0.033992767333984375,0.026487426832318306,0.03749530017375946,0.02925718016922474,0.029451744630932808,0.022151077166199684,0.02439628541469574,0.04985969141125679,0.01743968576192856,0.01694374345242977,0.006304659880697727,0.02150922641158104,0.014153808355331421,0.031050952151417732,-0.0007621765835210681
0.0017739831237122416,0.028062347322702408,0.031201928853988647,0.016552429646253586,0.0213712677359581,0.03154560551047325,0.03695954754948616,0.03200916573405266,0.021943150088191032,0.042936086654663086,0.03482452407479286,0.03812098130583763,0.02080676704645157,0.04351954907178879,0.029817475005984306,0.02653549797832966,0.034357111901044846,0.022811802104115486,0.021849725395441055,0.061658211052417755,0.022542862221598625,0.017063625156879425,0.037948910146951675,0.03276288881897926,0.05546494573354721,0.02113129384815693,0.01730155013501644,-0.006723873782902956,0.10948917269706726,0.01814844459295273,0.03536803275346756,0.026458466425538063,0.031539708375930786,0.007395100314170122,0.02466580457985401,0.038543038070201874,0.02865547500550747,0.007362483534961939,0.04243447259068489,0.02917884849011898,0.03046056069433689,0.03058643825352192,0.03196560591459274,0.05452480539679527,0.02789168246090412,0.009020479395985603,0.036184221506118774,0.05690833926200867,0.05192556604743004,0.019332312047481537,0.04408826678991318,0.036226723343133926,0.06085730344057083,0.016377652063965797,0.01846526935696602,0.0516752190887928,0.05176035687327385,0.04562035948038101,0.017426706850528717,0.03148652985692024,0.03886382281780243,0.03480522707104683,0.0879383459687233,0.017970073968172073,0.009228220209479332,0.03834502771496773,0.05305183306336403,0.01843208074569702,0.07207202166318893,0.02434125728905201,0.028181860223412514,0.01827874593436718,0.03208647668361664,-0.0023704806808382273,0.026859678328037262,0.003900111187249422,0.052677325904369354,0.09400960803031921,0.012085885740816593,0.018052363768219948,0.02363467775285244,0.061998408287763596,0.024575311690568924,0.05287054553627968,0.03394803777337074,0.03295033425092697,0.02171342447400093,0.025089716538786888,0.05380456522107124,0.02803596295416355,0.05551343411207199,0.025819547474384308,0.037741102278232574,0.01700100675225258,0.032986633479595184,0.002464416902512312
-0.019145525991916656,-0.013486749492585659,-0.020909655839204788,-0.011683777906000614,-0.01959310844540596,-0.019863352179527283,0.0009500133455730975,-0.02279093861579895,-0.006992640905082226,-0.003223979379981756,-0.01777638867497444,-0.019688844680786133,-0.011140694841742516,-0.016554756090044975,-0.021347234025597572,-0.016272807493805885,-0.023538943380117416,-0.017226973548531532,-0.006852889899164438,-0.005297331139445305,-0.022469403222203255,-0.012500246055424213,-0.013535438105463982,-0.02113501727581024,-0.011785627342760563,-0.019772300496697426,-0.027889978140592575,-0.006555805914103985,0.001829945482313633,-0.009890438988804817,-0.02021910436451435,-0.015584712848067284,-0.009560050442814827,-0.023301986977458,-0.02036423794925213,-0.013631083071231842,-0.011502981185913086,-0.011437349952757359,0.001378013752400875,-0.028552472591400146,-0.008504651486873627,-0.017768967896699905,-0.01868179626762867,-0.0165631752461195,-0.01599895767867565,-0.018549159169197083,-0.00696352357044816,-0.02140817604959011,0.015346274711191654,-0.022139016538858414,-0.02513204701244831,-0.01258405763655901,-0.019838275387883186,-0.02196633070707321,-0.007469989359378815,-0.013949560932815075,-0.012319304049015045,-0.018452538177371025,-0.018731962889432907,-0.022057365626096725,-0.018975738435983658,-0.012878910638391972,-0.008409588597714901,-0.018047187477350235,-0.012910389341413975,-0.02135344035923481,-0.005878094583749771,-0.0048639290034770966,0.007120352238416672,-0.015629516914486885,-0.019355587661266327,-0.018072905018925667,-0.011994178406894207,-0.003253726754337549,-0.010025943629443645,-0.027090560644865036,-0.015036806464195251,0.0007942803204059601,-0.023582082241773605,-0.010810025967657566,-0.012457013130187988,-0.02126791886985302,-0.02553887851536274,-0.018582336604595184,-0.010346755385398865,-0.02036566473543644,-0.018386071547865868,-0.010782947763800621,-0.017062975093722343,-0.018961451947689056,0.004144754260778427,-0.020912226289510727,0.02178204245865345,-0.01744493469595909,-0.018967129290103912,0.00015130995598156005
-0.01881195791065693,-0.02704622596502304,-0.025814084336161613,-0.015193901024758816,-0.02412564679980278,-0.020763877779245377,-0.013376264832913876,-0.03177729621529579,-0.003688243916258216,-0.016844915226101875,-0.024719396606087685,-0.02104409784078598,-0.007583503611385822,-0.023530438542366028,-0.030670274049043655,-0.033479295670986176,-0.02618580311536789,-0.024892114102840424,-0.008794253692030907,0.0005594795220531523,-0.01800808496773243,-0.0061235586181283,-0.022719644010066986,-0.022895997390151024,-0.021707158535718918,-0.036530137062072754,-0.032899320125579834,-0.007509473245590925,0.0038836272433400154,-0.0023601518478244543,-0.014847041107714176,-0.02336748130619526,-0.03173989802598953,-0.02010522596538067,-0.03052797168493271,-0.012491540983319283,-0.02176653780043125,-0.036464445292949677,-0.010716520249843597,-0.02867649495601654,-0.009662932716310024,-0.03216920420527458,-0.022922301664948463,-0.006075296550989151,-0.011151912622153759,-0.02897755429148674,-0.010858740657567978,-0.014069432392716408,0.015350784175097942,-0.03184882178902626,-0.01124511193484068,-0.026579858735203743,-0.012195209041237831,-0.03246556594967842,-0.003867830615490675,-0.025556359440088272,-0.020482243970036507,-0.012782786041498184,-0.016636816784739494,-0.010596894659101963,-0.02613396756350994,-0.025812974199652672,2.1513260435312986e-05,-0.037083130329847336,-0.02669386938214302,-0.020948294550180435,-0.019517824053764343,-0.0054691387340426445,0.011227932758629322,-0.023044759407639503,-0.02363562025129795,-0.028069550171494484,-0.019644061103463173,-0.010404214262962341,-0.019166110083460808,-0.012625574134290218,-0.013778355903923512,0.006755933165550232,-0.021712973713874817,-0.02570723555982113,-0.028287388384342194,-0.012402726337313652,-0.01185581274330616,-0.009514708071947098,-0.012967273592948914,-0.0249437615275383,-0.01253745798021555,-0.014563421718776226,-0.020272545516490936,-0.024528060108423233,0.004166505299508572,-0.03404821828007698,-0.01105132233351469,-0.030559485778212547,-0.02795831859111786,0.00017534532526042312
-0.0014101320412009954,-0.0030222388450056314,0.00044482399243861437,-0.0012542428448796272,0.0008431559544987977,-0.003365162294358015,0.007059216499328613,0.000703197147231549,0.007055461872369051,-0.0005211769603192806,-0.000977000454440713,-0.004310627467930317,0.004846272524446249,-8.096978854155168e-05,-0.0018055853433907032,0.002993443515151739,0.0074852872639894485,0.0014272400876507163,0.0006229632417671382,0.008542850613594055,-0.003978912718594074,0.0002277074527228251,0.003932947758585215,-0.004335589706897736,-0.0004376780125312507,-0.00039910624036565423,-0.004067421890795231,0.008785673417150974,0.00514362845569849,0.001625063014216721,-0.0006116220611147583,0.0013214574428275228,-0.00011627218191279098,-0.0051538473926484585,-0.001838396885432303,-0.00525564095005393,0.003565324004739523,-0.0009291888563893735,0.0005070328479632735,0.0003078789741266519,-0.0005639310693368316,0.004962198901921511,-0.0038503515534102917,-0.0066908979788422585,-0.0021858802065253258,0.00019363155297469348,0.0018684304086491466,-0.006967670284211636,0.02262089215219021,0.0020279770251363516,-0.005896889604628086,0.001527347369119525,0.0007251289789564908,-0.0010388694936409593,0.005386327393352985,0.0021484398748725653,0.002345652785152197,-0.01044562179595232,0.0002372313174419105,0.00030307224369607866,0.0036572818644344807,0.00035515782656148076,-0.0034220186062157154,0.0014176183613017201,-0.0005490892799571157,0.0006921262829564512,-0.0001331774692516774,0.0077579631470143795,0.0320858471095562,-0.002847494324669242,-0.0009921231539919972,0.0009348926250822842,-0.0032867416739463806,0.009756865911185741,0.0024236724711954594,-0.003960265312343836,-0.008607471361756325,0.015414848923683167,-0.004565452225506306,-0.00041051977314054966,0.00547376461327076,0.0009633613517507911,-0.01004533376544714,0.00019308921764604747,0.00011390633881092072,0.00017339613987132907,-0.002639683661982417,-0.0032121064141392708,-0.0025113746523857117,0.0028367433696985245,0.022291017696261406,0.002344733802601695,0.0011822307715192437,0.0034769773483276367,0.00037499464815482497,0.019052011892199516
